Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
GSM1587831_FL_lymph_node_biopsy_untreated_1063.CEL.gz,0.32622515452525,0.33576982845426,0.019016123240285,0.048743277148342,0.0064468266968256,0,0.0026549007833788,0.13106893399218,0,0.0024616583595445,0,0.015986928554494,0,0.034968985346472,0,0.037707279307017,0,0.021592424554737,0.017357679037215,0,0,0,0,0.7755380225066612,0.6366731347588486
GSM1587832_FL_lymph_node_biopsy_untreated_1080.CEL.gz,0.13925030214264,0.46353231960148,0.023993294522291,0.062064670796107,0.006012739379133,0,0.0029495515198033,0.12411973101804,0.0009,0.027052480224601,0,0.053311154908409,0,0.04307402650741,0.0077809626415184,0.029193423936823,0,0.013971107503507,0,0,0,0.0027988999003697,0,0.8067244569147832,0.6122489925492987
GSM1587833_FL_lymph_node_biopsy_untreated_575.CEL.gz,0.33267599593153,0.16565008294378,0.0043924210028041,0.082728323065435,0.007254265598446,0,0.016626639135408,0.11453879231036,0,0.084278708442409,0,0.029982152919188,0,0.076269017646613,0.029865855270469,0.049914560702482,0,0,0.0058231850310804,0,0,0,0,0.7246268518286881,0.7040799115126768
GSM1587834_FL_lymph_node_biopsy_untreated_581.CEL.gz,0.07395252698283,0.40979867244303,0,0.086100753822208,0,0,0.016223292836096,0.13761719204453,0.010447855920111,0.048944027366449,0,0.033537986961991,0,0.097506112828096,0.027768036671972,0.049090249485998,0,0,0.0090132926366843,0,0,0,0,0.7170070282037454,0.7169909900384979
GSM1587835_FL_lymph_node_biopsy_untreated_598.CEL.gz,0.16721142501506,0.46953277683321,0,0.053695034140888,0,0.042999739790984,0.039104817218137,0.080211586304112,0,0.013039788676782,0,0.02715789161367,0,0.029672907639131,0,0.060133737322221,0,0.01560691335699,0.0016333820888207,0,0,0,0,0.8411158357078466,0.5748509308262992
GSM1587836_FL_lymph_node_biopsy_untreated_639.CEL.gz,0.29042005117374,0.23548325731255,0.053077126161202,0.066419406240092,0,0.063575828383492,0,0.10670847978713,0,0.0051156685094524,0,0.051119738124622,0,0.040340784554192,0.0069129127690645,0.044999383960375,0,0.017918831927295,0,0.017908531096797,0,0,0,0.816612186346586,0.6093541950330945
GSM1587837_FL_lymph_node_biopsy_untreated_664.CEL.gz,0.14667639499498,0.37241751656775,0.0039732348126742,0.099782481770145,0,0.028598840378667,0.0078271142268636,0.13554520008304,0.0005,0.015960158002901,0,0.043343396232886,0,0.037219915419496,0.0030083779024817,0.06576950639664,0,0.029687353653852,0.0096700343429086,0,0,0,0,0.7546500869547175,0.6792221674710678
GSM1587838_FL_lymph_node_biopsy_untreated_666.CEL.gz,0.069818628634585,0.43419821964894,0.012644381495677,0.09221963774285,0,0,0.026886961646471,0.10393573584042,0.017562424467139,0.043909869054186,0,0.043441504396158,0,0.046156304361311,0.016354818031621,0.05399531181329,0,0.023228619416529,0.0061318770083576,0.0030256995465814,0,0.0064900068958754,0,0.7162080997931561,0.7136050905592957
GSM1587839_FL_lymph_node_biopsy_untreated_695.CEL.gz,0.19149104944246,0.42258890501183,0.044291688208486,0.030625577482619,0,0.076335105617587,0.0091085227556751,0.0800586650461,0,0.039152380306975,0,0.018711510743782,0,0.034069784084766,0.0065757917851506,0.03753662314689,0,0.0013371796641649,0,0.0081172167035161,0,0,0,0.672937710329006,0.739042236449615
GSM1587840_FL_lymph_node_biopsy_untreated_706.CEL.gz,0.45741685381815,0.21442886851139,0,0.028923630424675,0,0,0.010026157826096,0.1212777946924,0,0.02090337672279,0,0.0073095902047787,0,0.033929534965173,0.0031606583629754,0.060125682544981,0,0.031738970212202,0.010758881714393,0,0,0,0,0.8194570109656565,0.5868732569893024
GSM1587841_FL_lymph_node_biopsy_untreated_726.CEL.gz,0.046750858663451,0.56666274645328,0,0.044145605178802,0,0.095117110342699,0,0.063092961918618,0,0.040959569347849,0,0.026761789704741,0,0.034877416881354,0.013447658611044,0.061574295738819,0,0.0032855654605984,0.0033244216987423,0,0,0,0,0.790285564503603,0.6332153954687434
GSM1587842_FL_lymph_node_biopsy_untreated_731.CEL.gz,0,0.54320968037566,0.04750729499831,0.07647212276947,0.0099877395728167,0,0,0.15219502463443,0.013462679958093,0.022291478982334,0,0.042830129924084,0,0.033326870619929,0.007241820321296,0.034734100186545,0,0.01421730900665,0,0.0025237486503762,0,0,0,0.6386444616885438,0.7689795030542526
GSM1587843_FL_lymph_node_biopsy_untreated_944.CEL.gz,0.014667722907092,0.33814657757024,0,0.097688624682997,0,0.051023123645512,0.018091707731793,0.12515390679911,0.016768448714362,0.050338561145624,0,0.078150958467743,0,0.04992384972027,0.050341335005773,0.10453318728767,0,0.001,0.0041952712186339,0,0,0,0,0.6599006287084015,0.7683886087737614
GSM1587844_FL_lymph_node_biopsy_untreated_959.CEL.gz,0.15759819634577,0.3301136980648,0.057464322970947,0.10176934759181,0,0.026647580998662,0.0023343793371028,0.088222690821821,0.0026688011636468,0.058495697252214,0,0.050632125547856,0,0.040606144727635,0.022193754047063,0.035816860014861,0,0.014213673682374,0.010856503533848,0,0,0.0004,0,0.756486925080583,0.6731634114800575
